"","baseMean","log2FoldChange","lfcSE","pvalue","padj","Genes","Sig","Labl"
"Pim3",13514.4679003635,1.24371624554446,0.0905755256447765,8.39285886083066e-44,1.72800571085643e-39,"Pim3","Yes","Pim3"
"Gm10800",24.3562084028834,4.64349511860072,0.368365922873252,1.15232914788128e-36,1.18626524128638e-32,"Gm10800","Yes","Gm10800"
"Mir100hg",476.012079553972,-2.08681864685929,0.197723059335486,1.5677571194472e-27,1.07595171107661e-23,"Mir100hg","Yes","Mir100hg"
"Gadd45g",5827.87332995193,0.923171047974042,0.0918843561656997,6.70822992410077e-25,3.45289364768277e-21,"Gadd45g","Yes","Gadd45g"
"Tnfrsf1a",4749.26977420567,0.466027542495407,0.0470340042257344,5.4108294778222e-24,2.22807136237763e-20,"Tnfrsf1a","Yes","Tnfrsf1a"
"Gm42987",71.6908925412725,1.95387418450312,0.212473030676316,1.77589654165348e-21,6.09398898268391e-18,"Gm42987","Yes","Gm42987"
"Gm21123",95.7362809789255,-2.65886295148235,0.299438059724858,6.7867328817308e-21,1.99617204717079e-17,"Gm21123","Yes","Gm21123"
"Gm28119",21.317412368366,-2.45180000280488,0.281854660607287,1.61323085078565e-19,4.15185124835323e-16,"Gm28119","Yes","Gm28119"
"Peg10",1383.87697230941,-1.20183381354276,0.139659323783974,4.3483930383684e-19,9.94767380744078e-16,"Peg10","Yes","Peg10"
"Etv3",7708.90625851035,1.00954740829624,0.123315152499753,1.12700537503856e-17,2.32039136666689e-14,"Etv3","Yes","Etv3"
"D630033A02Rik",54.0176886752769,-1.64928799619974,0.208279720936575,4.26857042664325e-17,7.98959968310525e-14,"D630033A02Rik","Yes","D630033A02Rik"
"Mapk1ip1l",1783.05716570277,-0.273532435928786,0.0334912239290252,1.18183520969244e-16,2.02773376102981e-13,"Mapk1ip1l","Yes","Mapk1ip1l"
"Gm13986",27.9257380265909,-1.74030372186572,0.222024268711451,2.31516481748102e-16,3.6666868020859e-13,"Gm13986","Yes","Gm13986"
"Txnip",46534.9785677535,1.0070095543985,0.128623492309261,2.63575724625358e-16,3.87625756736535e-13,"Txnip","Yes","Txnip"
"Hlx",291.823992983758,-1.16531844624473,0.150250311778722,3.76589588038022e-16,5.1690686854099e-13,"Hlx","Yes","Hlx"
"Gm8307",21.4374914287523,-2.02961021940386,0.260771915224204,4.04616136579164e-16,5.20665102251775e-13,"Gm8307","Yes","Gm8307"
"6720427I07Rik",66.996510522168,-1.10535298678158,0.142730924084495,5.92551783573233e-16,6.97870019869943e-13,"6720427I07Rik","Yes","6720427I07Rik"
"Cep63",914.539457443626,0.349848674994451,0.0443183204924408,6.44010412236093e-16,6.97870019869943e-13,"Cep63","Yes","Cep63"
"Xkr4",50.2342563490649,-2.04402352230977,0.266513950909911,6.17579836112032e-16,6.97870019869943e-13,"Xkr4","Yes","Xkr4"
"Gm10718",6.89631176245165,6.0764503215514,1.03415047796962,7.26046888790157e-16,7.13198851858681e-13,"Gm10718","Yes","Gm10718"
"Klhl25",696.707618867339,-0.93831549640238,0.121551216097937,7.27435809851489e-16,7.13198851858681e-13,"Klhl25","Yes","Klhl25"
"Sipa1l1",3791.9752032385,-0.499526002877757,0.0641323196609968,7.96870462085631e-16,7.4576208835823e-13,"Sipa1l1","Yes","Sipa1l1"
"Gm37309",36.2284820809476,-1.53180424967018,0.199724334482681,1.00509895875348e-15,8.99738367903279e-13,"Gm37309","Yes","Gm37309"
"Drap1",3461.44137743289,0.4262601082376,0.0548679747778325,1.09333650909161e-15,9.37946057736961e-13,"Drap1","Yes","Drap1"
"Thumpd1",1406.03199740265,0.388862511090467,0.0498569129907252,1.25132428125972e-15,1.03054062507425e-12,"Thumpd1","Yes","Thumpd1"
"Rasd1",3693.12460141388,1.60287367305761,0.21259867756285,1.99353740788723e-15,1.57865160349962e-12,"Rasd1","Yes","Rasd1"
"A830008E24Rik",72.6196832273131,1.90114917367334,0.254300344778805,2.786752712092e-15,2.12505376256527e-12,"A830008E24Rik","Yes","A830008E24Rik"
"Gm17491",108.576169374659,0.953685273629654,0.128596817639033,7.83386226509998e-15,5.76040679200512e-12,"Gm17491","Yes","Gm17491"
"Tmem267",385.044095234788,1.89118896488964,0.258776569225441,9.8770199846866e-15,7.01234360223146e-12,"Tmem267","Yes","Tmem267"
"Adm",5359.91899510746,-1.54944837241874,0.216907007436923,1.04866565208053e-14,7.19699237022867e-12,"Adm","Yes","Adm"
"Itih4",395.364231100118,1.42470310341945,0.194182279261728,1.19866417031657e-14,7.96106342020901e-12,"Itih4","Yes","Itih4"
"Polr3gl",1636.98167538437,0.821874710824821,0.112005079225578,1.61417726272085e-14,1.03857173944249e-11,"Polr3gl","Yes","Polr3gl"
"Gm10719",7.02065104835013,6.91434786462116,1.37631212482175,1.6937406690921e-14,1.05674020108901e-11,"Gm10719","Yes","Gm10719"
"Fam78b",467.358409006115,-1.18093899076016,0.16303967265324,1.86543841676838e-14,1.12963269302483e-11,"Fam78b","Yes","Fam78b"
"Arpc1a",3074.54364091564,0.252316429707478,0.0335463457416517,2.18422398698169e-14,1.28488536194189e-11,"Arpc1a","Yes","Arpc1a"
"Cxcl2",2756.87660198395,-1.41948335103386,0.198310457708945,2.37824093368597e-14,1.3601556273239e-11,"Cxcl2","Yes","Cxcl2"
"Lgals3",3940.36409321947,-0.847077361032424,0.117493451989054,2.73163956063287e-14,1.52004667334784e-11,"Lgals3","Yes","Lgals3"
"Inca1",383.331957172302,0.763045138494698,0.104982683936184,2.80889550335959e-14,1.52190393470186e-11,"Inca1","Yes","Inca1"
"Pithd1",782.413436953002,0.366664887454389,0.0499780435846187,3.21073759968233e-14,1.69502247281691e-11,"Pithd1","Yes","Pithd1"
"Las1l",1658.25374427303,0.448924281699665,0.0613833624405028,4.16919350718746e-14,2.14598812798706e-11,"Las1l","Yes","Las1l"
"Tob1",8764.13137522707,0.661840569009689,0.0916565484902007,4.66403394405376e-14,2.34214133839324e-11,"Tob1","Yes","Tob1"
"Clock",3422.83801989907,-0.462631610331214,0.0638778335917661,6.4719821286252e-14,3.09887534991312e-11,"Clock","Yes","Clock"
"Orai2",81.844331908749,-1.68667401451768,0.245799362441228,6.36884733302687e-14,3.09887534991312e-11,"Orai2","Yes","Orai2"
"9930004E17Rik",32.0153223603459,1.20017517358135,0.170492801581474,1.0025883877337e-13,4.58717607001093e-11,"9930004E17Rik","Yes","9930004E17Rik"
"Oxtr",19830.0949743447,-1.26781617139971,0.180760799560956,1.00093995249581e-13,4.58717607001093e-11,"Oxtr","Yes","Oxtr"
"Gm28863",9.95658232758411,-2.94994982570467,0.418341118882282,1.09000430734914e-13,4.87871710521987e-11,"Gm28863","Yes","Gm28863"
"Gstt2",1104.09857759275,1.38538387988113,0.200685131366044,1.38136548547391e-13,6.05126254902603e-11,"Gstt2","Yes","Gstt2"
"Gm36979",12.4727358998413,-2.22918709081065,0.318147821918525,1.52226537397738e-13,6.52956703850424e-11,"Gm36979","Yes","Gm36979"
"Tra2b",3392.32904165493,0.298152443638028,0.0414729044207975,2.0454937542531e-13,8.59483079720755e-11,"Tra2b","Yes","Tra2b"
"Plec",2325.52880122531,-0.55632935518909,0.0790847234976746,2.26170591092039e-13,9.31325259998796e-11,"Plec","Yes","Plec"
"Rcn1",657.724510981909,0.458527134735684,0.0652137580112064,2.95191975826804e-13,1.19170737064668e-10,"Rcn1","Yes","Rcn1"
"Angptl4",37519.0113784596,0.772644569788253,0.111321963225821,3.05780382454169e-13,1.2107139027594e-10,"Angptl4","Yes","Angptl4"
"1200007C13Rik",68.661331657806,1.5671024342885,0.228739264700452,3.44552009109681e-13,1.33848704067155e-10,"1200007C13Rik","Yes","1200007C13Rik"
"Ptrh1",157.969726262647,-0.711775219695052,0.102967044033005,3.84170728430191e-13,1.46475761623133e-10,"Ptrh1","Yes","Ptrh1"
"Adamts2",6041.1196964525,-0.918252012326299,0.133578350076846,4.06951384905142e-13,1.52340401160218e-10,"Adamts2","Yes","Adamts2"
"Rp9",856.742621425909,0.444624903200357,0.0636136108271851,4.54557564218571e-13,1.67122958744574e-10,"Rp9","Yes","Rp9"
"Osgin1",2599.94497878213,0.769969145932994,0.113074523644095,7.48168102009714e-13,2.70246193899614e-10,"Osgin1","Yes","Osgin1"
"Ereg",37.9755431175108,-1.71531939838947,0.260809648975528,7.62537107269006e-13,2.70687525888993e-10,"Ereg","Yes","Ereg"
"4930402H24Rik",8678.02269761349,-0.368228336600874,0.0526363482720631,8.46614443097942e-13,2.92045013259422e-10,"4930402H24Rik","Yes","4930402H24Rik"
"Gstm1",10123.4705851237,0.437260979398403,0.0638634011014308,8.51070998861787e-13,2.92045013259422e-10,"Gstm1","Yes","Gstm1"
"Nin",1064.063607927,-0.505186000987642,0.0740037207067999,9.03700757438903e-13,3.05021227785403e-10,"Nin","Yes","Nin"
"Lgals9",2209.697055864,-0.534048941303478,0.0777766652801864,9.83579105954358e-13,3.26627584072488e-10,"Lgals9","Yes","Lgals9"
"Rasl11b",1057.74588446186,1.21039379967935,0.181377776261977,1.00282578672826e-12,3.27733017824573e-10,"Rasl11b","Yes","Rasl11b"
"Slc44a3",861.24839865469,0.385043530977897,0.0562601738033985,1.56383601852237e-12,5.03090934146203e-10,"Slc44a3","Yes","Slc44a3"
"Gm15417",529.363797520176,0.517944427885721,0.0765588206665019,1.6650344200831e-12,5.27406056539862e-10,"Gm15417","Yes","Gm15417"
"Icam1",460.292382063278,-1.37267390600909,0.208634813775588,2.0123708121608e-12,6.27768221993617e-10,"Icam1","Yes","Icam1"
"Fas",1385.53239118085,-0.63701496135526,0.095786451297884,2.42107800757766e-12,7.33052574970829e-10,"Fas","Yes","Fas"
"Ntng2",1058.00883344799,-0.493102679465011,0.0733545704725296,2.3956895324064e-12,7.33052574970829e-10,"Ntng2","Yes","Ntng2"
"Slc36a1",521.224448687143,-0.44356401833736,0.0657423282554735,3.31537655793249e-12,9.83965432491883e-10,"Slc36a1","Yes","Slc36a1"
"Tmem106c",1412.8252587671,0.370863210537857,0.0550204497372888,3.34535821431016e-12,9.83965432491883e-10,"Tmem106c","Yes","Tmem106c"
"Exoc8",668.586565307195,-0.401963213965509,0.0606246342868657,3.75200945587472e-12,1.08802989700006e-09,"Exoc8","Yes","Exoc8"
"Gsn",284288.641749126,0.731764452294559,0.111344456363894,4.03986253728065e-12,1.15523235805655e-09,"Gsn","Yes","Gsn"
"Dnajb6",2940.45268842217,0.227104648813634,0.0333505958487075,4.51692859007371e-12,1.27395948960312e-09,"Dnajb6","Yes","Dnajb6"
"Fdft1",3080.89016437204,0.377801067339099,0.0576905830751413,4.92660448661166e-12,1.36009340387823e-09,"Fdft1","Yes","Fdft1"
"Gm10717",4.74638612792188,3.8816471552036,0.603514871277698,5.02050117512971e-12,1.36009340387823e-09,"Gm10717","Yes","Gm10717"
"Gm43197",158.263480360896,-0.810800063621872,0.124270523185292,4.97681247886047e-12,1.36009340387823e-09,"Gm43197","Yes","Gm43197"
"Glrx",839.724030978046,-0.751317619103595,0.115870808653257,5.38295159888219e-12,1.43934533077124e-09,"Glrx","Yes","Glrx"
"Cst3",10795.5459167028,0.399392637532278,0.0601061984047492,5.73094736218793e-12,1.51274968256522e-09,"Cst3","Yes","Cst3"
"Dcn",2025.54396852256,0.803187699216949,0.123534544906539,5.84607045212805e-12,1.52360436125145e-09,"Dcn","Yes","Dcn"
"Osbp2",208.897228329756,0.791221124386459,0.121952826942706,6.31951500003088e-12,1.62640617919545e-09,"Osbp2","Yes","Osbp2"
"Dgkh",166.588964895689,-0.724794361609274,0.11209309488097,8.10073851034158e-12,2.05908771838793e-09,"Dgkh","Yes","Dgkh"
"Abca8a",1679.45762928533,0.738469079481567,0.114818189419192,9.16600734217514e-12,2.30145030692737e-09,"Abca8a","Yes","Abca8a"
"Hist1h4n",29.0777352226142,-1.4866158211716,0.234916144425896,1.05350997036549e-11,2.61333937106689e-09,"Hist1h4n","Yes","Hist1h4n"
"Col6a3",3274.43346339563,-1.10984660624089,0.174193452060137,1.10881094746408e-11,2.71777483301641e-09,"Col6a3","Yes","Col6a3"
"Tmem159",1269.63490690108,0.832834168747523,0.131656182256654,1.32450750581092e-11,3.20826882789895e-09,"Tmem159","Yes","Tmem159"
"Usp6nl",630.935305791729,-0.471985289413905,0.0736492927343174,1.7362746077108e-11,4.1567625462974e-09,"Usp6nl","Yes","Usp6nl"
"Ctps2",2051.39691435419,0.434823139155261,0.0674146324443445,1.94911289605717e-11,4.61267648470357e-09,"Ctps2","Yes","Ctps2"
"Gm21887",746.689912691493,1.282718822296,0.205698538424334,2.12698457564721e-11,4.97641879863641e-09,"Gm21887","Yes","Gm21887"
"Zyx",2241.51060210964,-0.930101887921849,0.148752405274987,2.25354547176334e-11,5.21328626046465e-09,"Zyx","Yes","Zyx"
"Sumo1",2273.08405011517,0.177600824533037,0.0272011126094435,2.65663354084478e-11,6.07749199693925e-09,"Sumo1","Yes","Sumo1"
"Usp24",4728.96078720535,-0.348351985044668,0.0541135498060486,2.87199207090642e-11,6.49796096130684e-09,"Usp24","Yes","Usp24"
"Irs2",19551.0633466808,0.689328908560627,0.107698864255499,2.99415755333358e-11,6.70072933321576e-09,"Irs2","Yes","Irs2"
"Mbnl3",132.249139878796,-1.1878568519112,0.191754991532827,3.09586188804945e-11,6.85383875409142e-09,"Mbnl3","Yes","Mbnl3"
"Tns2",7310.53205314079,0.962555232857912,0.155526383365649,3.38063652990482e-11,7.40467292704366e-09,"Tns2","Yes","Tns2"
"Selenbp1",5961.63779010211,0.458314149663687,0.0734765067926914,3.62612562058556e-11,7.85876846339328e-09,"Selenbp1","Yes","Selenbp1"
"Hdac3",1777.59740432875,0.25023259036083,0.0387028764474997,4.31646813222308e-11,9.25747524732719e-09,"Hdac3","Yes","Hdac3"
"Casp4",835.949193509689,-0.859498094641318,0.139518065543617,4.77015607683052e-11,9.82127434658635e-09,"Casp4","Yes","Casp4"
"Nck1",740.956588094717,-0.407809572547109,0.065245539812744,4.62734149299672e-11,9.82127434658635e-09,"Nck1","Yes","Nck1"
"Ormdl3",11819.2386185224,0.439553747559429,0.0696663408513048,4.72061719413041e-11,9.82127434658635e-09,"Ormdl3","Yes","Ormdl3"
"Sqor",4541.67356941394,0.557695683019995,0.0895791770059755,4.759171514304e-11,9.82127434658635e-09,"Sqor","Yes","Sqor"
"Afap1",3744.43805193538,-0.492222107590299,0.0786484408553027,5.00801594119729e-11,1.01666954569419e-08,"Afap1","Yes","Afap1"
"Ces1f",8036.58242741232,0.76995682945148,0.128330074927597,5.03982236180832e-11,1.01666954569419e-08,"Ces1f","Yes","Ces1f"
"Gas2",178.956430496236,0.863055300196761,0.140355919137798,5.08606358766824e-11,1.01666954569419e-08,"Gas2","Yes","Gas2"
"Sgpp1",656.346586303758,0.379868394335496,0.0601883817038187,5.71286657893561e-11,1.13098278840101e-08,"Sgpp1","Yes","Sgpp1"
"Pfdn5",2405.98959282813,0.31986188692765,0.0500624428602974,5.77004577069395e-11,1.13142354640779e-08,"Pfdn5","Yes","Pfdn5"
"Cabp4",80.9746795870012,1.47278208192947,0.247195055851229,6.60303454840024e-11,1.28254602185861e-08,"Cabp4","Yes","Cabp4"
"Prkab2",973.302009160011,-0.672186018022995,0.109468421157722,6.87715504715568e-11,1.32330603052232e-08,"Prkab2","Yes","Prkab2"
"Acly",165602.31571938,-1.76893670888962,0.339942469214027,7.05515301633661e-11,1.3449865319755e-08,"Acly","Yes","Acly"
"Rictor",910.820742802672,-0.347688928795812,0.0551925113339635,7.56269304208231e-11,1.42851639489388e-08,"Rictor","Yes","Rictor"
"Snhg12",275.249023145539,0.798859934535569,0.131409223011651,7.71803167379566e-11,1.44460503756163e-08,"Snhg12","Yes","Snhg12"
"Oard1",581.76341490281,0.439041847939124,0.0709031507638618,8.57581058872103e-11,1.59069697487547e-08,"Oard1","Yes","Oard1"
"Creg1",1457.18982088232,0.261189980426978,0.0412479154060361,9.18651744469658e-11,1.67381599706954e-08,"Creg1","Yes","Creg1"
"Tanc2",1316.54664649644,-0.864068223495015,0.143899585979959,9.16878604259457e-11,1.67381599706954e-08,"Tanc2","Yes","Tanc2"
"Nrbp2",2821.16572944927,0.537462084956981,0.0876304096023179,9.43810021125488e-11,1.70457057236427e-08,"Nrbp2","Yes","Nrbp2"
"Dtnbp1",2667.22859436636,0.264720014333042,0.0413796434489458,9.88057251376049e-11,1.75371644384323e-08,"Dtnbp1","Yes","Dtnbp1"
"Ilkap",980.270088553426,0.350688464281801,0.0561356510161969,9.84162599126085e-11,1.75371644384323e-08,"Ilkap","Yes","Ilkap"
"Bnip3",16942.4589458625,0.778826292935082,0.127846317218934,1.1985757055935e-10,2.10918591474056e-08,"Bnip3","Yes","Bnip3"
"Tomm6os",72.5725045337753,0.855325562124509,0.141958844499037,1.2471320096327e-10,2.17603397850234e-08,"Tomm6os","Yes","Tomm6os"
"Gm21679",21.3771842679368,4.59775476696588,0.901469646483432,1.26753006589567e-10,2.19304004426269e-08,"Gm21679","Yes","Gm21679"
"Selenos",1399.6972140866,0.282895924944289,0.0451452369782857,1.29110426927896e-10,2.21521215001537e-08,"Selenos","Yes","Selenos"
"Coq8a",2776.85501263178,0.633238056194289,0.104769516047155,1.31692428968135e-10,2.24083919010326e-08,"Coq8a","Yes","Coq8a"
"Gm47283",3237.12315437191,1.2619805629833,0.212191783539327,1.39051134294918e-10,2.34665885573612e-08,"Gm47283","Yes","Gm47283"
"Larp4b",2003.26912941108,-0.362971347630288,0.0599925043962204,1.45653075364649e-10,2.43809038104289e-08,"Larp4b","Yes","Larp4b"
"Necab2",18.5053107251622,1.46809296061635,0.249103820822121,1.62466629550061e-10,2.69760115790822e-08,"Necab2","Yes","Necab2"
"Col12a1",192.028334068735,-1.20104699102224,0.209636973874939,1.6895479259248e-10,2.78288817974926e-08,"Col12a1","Yes","Col12a1"
"Tdg",557.299942189578,-0.452289539261503,0.0743836760054652,1.76457224862536e-10,2.88339508150378e-08,"Tdg","Yes","Tdg"
"H2-Ke6",1464.53182817972,0.364824409736672,0.0599568762011133,1.830499324651e-10,2.96757091301099e-08,"H2-Ke6","Yes","H2-Ke6"
"Tet3",1704.98232038061,-0.459130306355887,0.077331673579367,1.8870111456451e-10,3.03528691231929e-08,"Tet3","Yes","Tet3"
"Pafah2",583.044953210511,-0.543601439217208,0.0904368561156908,2.01572671348423e-10,3.21719358945169e-08,"Pafah2","Yes","Pafah2"
"Mmd2",3015.08680319094,-1.41150920201192,0.252763964392846,2.0548843454234e-10,3.25446259907095e-08,"Mmd2","Yes","Mmd2"
"Lmtk2",1827.28782942242,-0.504801989992298,0.0841762387675751,2.42291684520656e-10,3.80804846763038e-08,"Lmtk2","Yes","Lmtk2"
"Irgq",1562.61414999085,-0.464037592092306,0.0755148875562456,2.45720502635857e-10,3.83268138543156e-08,"Irgq","Yes","Irgq"
"Etfa",12397.507571968,0.246983654445948,0.038672668241265,2.49547806538935e-10,3.86311262318056e-08,"Etfa","Yes","Etfa"
"Dnajc21",1309.15641098329,0.263755368661444,0.0428121065980117,2.69571899368521e-10,4.12521158987578e-08,"Dnajc21","Yes","Dnajc21"
"Gm20683",824.693867796114,0.335674106092123,0.0550051255302408,2.70485970485808e-10,4.12521158987578e-08,"Gm20683","Yes","Gm20683"
"Cfd",453295.31276572,0.622094080790939,0.104952722102433,2.75948049044051e-10,4.17756939835879e-08,"Cfd","Yes","Cfd"
"Clip2",633.470665731199,-0.452209772551228,0.0753736640140441,2.82212088518503e-10,4.18019042482552e-08,"Clip2","Yes","Clip2"
"Col5a3",36201.5659060759,-1.01352138771122,0.174233477303061,2.81524679271676e-10,4.18019042482552e-08,"Col5a3","Yes","Col5a3"
"Podn",3314.18713800861,0.763913296901172,0.129725382823046,2.81086536839243e-10,4.18019042482552e-08,"Podn","Yes","Podn"
"Lif",84.4878849256931,-2.09373405850676,0.368297156241514,2.91191496162546e-10,4.2823869389219e-08,"Lif","Yes","Lif"
"Uggt1",2459.73375303116,-0.246531251197909,0.0398724641131423,2.93780092458943e-10,4.28981441392708e-08,"Uggt1","Yes","Uggt1"
"Gm37800",15.9314890796929,-1.70573018996113,0.292851285563377,3.047096165993e-10,4.41807485645281e-08,"Gm37800","Yes","Gm37800"
"Myo10",773.039782849557,-0.593444805268535,0.100258023507099,3.07739270412912e-10,4.43079988708493e-08,"Myo10","Yes","Myo10"
"Cluap1",337.986006313638,0.413528470535267,0.0687367668609375,3.09978461640272e-10,4.43204621299413e-08,"Cluap1","Yes","Cluap1"
"Malt1",1183.25042847159,-0.927800472938171,0.159214457425683,3.27502910140477e-10,4.65031545991881e-08,"Malt1","Yes","Malt1"
"Macrod1",1012.13069361295,0.401599753856743,0.0667548609949792,3.29860696246305e-10,4.65171361302409e-08,"Macrod1","Yes","Macrod1"
"H1f3",108.755007477563,-1.47131996542705,0.267351282362537,3.51546412763527e-10,4.92380210366548e-08,"H1f3","Yes","H1f3"
"Use1",1769.92960932046,0.261591959650553,0.0428105408292708,3.75255172095487e-10,5.22035725559052e-08,"Use1","Yes","Use1"
"Gm45222",233.204110953897,0.763340185362808,0.130827279004836,3.95340507712569e-10,5.42644380886272e-08,"Gm45222","Yes","Gm45222"
"Tmem134",4766.98032727112,0.519642029097223,0.0858405941178956,3.94009736508775e-10,5.42644380886272e-08,"Tmem134","Yes","Tmem134"
"Vegfa",18289.7393128145,0.530805852478802,0.0898149395874815,3.98893044744452e-10,5.4389462902275e-08,"Vegfa","Yes","Vegfa"
"AI838599",53.6585665368813,2.0768969773707,0.370664836805474,4.25080074309815e-10,5.72024421566326e-08,"AI838599","Yes","AI838599"
"Dock5",918.14673573108,-0.707137778391737,0.120931966883231,4.25007254754325e-10,5.72024421566326e-08,"Dock5","Yes","Dock5"
"Smim11",359.820764465524,0.446394250210955,0.0754924840671897,4.33923319993188e-10,5.79924230197269e-08,"Smim11","Yes","Smim11"
"Tnfaip2",5525.70714199857,-1.9720561708923,0.375065912100003,4.36583883047145e-10,5.79924230197269e-08,"Tnfaip2","Yes","Tnfaip2"
"Dand5",207.059696599638,0.409031053087758,0.0685750701150551,4.42898579012793e-10,5.80817760719388e-08,"Dand5","Yes","Dand5"
"Eif4ebp1",6935.54657225273,0.422472405127318,0.0710061291179419,4.41145811877687e-10,5.80817760719388e-08,"Eif4ebp1","Yes","Eif4ebp1"
"Sbsn",2434.01697641559,0.802510731578701,0.138925752347795,4.76293495654296e-10,6.17139615735912e-08,"Sbsn","Yes","Sbsn"
"Slc44a4",15.4356853709432,3.20269951839694,0.553598365579176,4.76590407023217e-10,6.17139615735912e-08,"Slc44a4","Yes","Slc44a4"
"Glod4",1574.71243431364,0.247526961867593,0.0408057960102479,5.38373565990983e-10,6.92785834386771e-08,"Glod4","Yes","Glod4"
"Csad",10730.8463369916,0.421987113290948,0.0712662838130838,5.45582339303186e-10,6.97701539373497e-08,"Csad","Yes","Csad"
"Klhl2",5797.84989412703,0.733204682055259,0.12730289291922,5.90097409747665e-10,7.49970096870041e-08,"Klhl2","Yes","Klhl2"
"Cbr1",2001.07566137137,0.381898185603595,0.0643902700671584,6.0055997185179e-10,7.58584617205921e-08,"Cbr1","Yes","Cbr1"
"Ccrl2",440.336200989319,-1.09180476713058,0.191181849954231,6.13157517310573e-10,7.69774397799231e-08,"Ccrl2","Yes","Ccrl2"
"Ttc28",4044.54058732854,-0.548285551568937,0.0942632563160037,6.4688396708246e-10,8.07193575652168e-08,"Ttc28","Yes","Ttc28"
"Tnfrsf10b",283.978695069994,-0.668529261028644,0.115875438669408,6.61656229446942e-10,8.20653018559222e-08,"Tnfrsf10b","Yes","Tnfrsf10b"
"Ephb2",747.420791618731,-0.885568711779138,0.155751391797856,6.81919899550466e-10,8.29955631711516e-08,"Ephb2","Yes","Ephb2"
"Kcnj2",226.568416879708,-1.1731620622563,0.208076385744335,6.80060945870405e-10,8.29955631711516e-08,"Kcnj2","Yes","Kcnj2"
"Nras",1576.9941184981,-0.479941325927099,0.0822555382022242,6.73566524155227e-10,8.29955631711516e-08,"Nras","Yes","Nras"
"Smim19",884.109890117639,0.485829028593845,0.0831232210160238,6.85280768327542e-10,8.29955631711516e-08,"Smim19","Yes","Smim19"
"Rpl22",2732.46106046174,0.426001701272942,0.0725787792934393,7.27284195130085e-10,8.70584551949611e-08,"Rpl22","Yes","Rpl22"
"Smoc1",11203.3117125702,0.570230118625773,0.0986206568690057,7.23852392306161e-10,8.70584551949611e-08,"Smoc1","Yes","Smoc1"
"Ttc16",82.7090814312394,-1.48732778260617,0.270643320216996,7.68536238396735e-10,9.1464697181216e-08,"Ttc16","Yes","Ttc16"
"Ankrd52",1224.00250605302,-0.360665673985513,0.0611328715047689,7.91474648406668e-10,9.36532846899132e-08,"Ankrd52","Yes","Ankrd52"
"Gm42664",66.0493012588859,-0.941437426689822,0.165366130558649,7.99411093785066e-10,9.40518571996612e-08,"Gm42664","Yes","Gm42664"
"Map3k1",718.10485734583,-0.662040510450049,0.115128907067945,8.07819694277547e-10,9.45011345765932e-08,"Map3k1","Yes","Map3k1"
"Slc50a1",504.889805034022,0.3710365279458,0.0630286662052295,8.16595232131885e-10,9.49880182732394e-08,"Slc50a1","Yes","Slc50a1"
"Sprtn",742.531203288817,-0.38105504806205,0.0641189496205559,8.52867952595278e-10,9.86499903145179e-08,"Sprtn","Yes","Sprtn"
"Cyp2f2",1503.13625570001,1.62530215752599,0.28905161535171,8.8027393694849e-10,1.01251173675042e-07,"Cyp2f2","Yes","Cyp2f2"
"Fth1",55818.8217883656,0.286632247561482,0.048036621607349,9.00196821930768e-10,1.02967513148514e-07,"Fth1","Yes","Fth1"
"Itpk1",1922.88466016602,-0.81377096636841,0.143341298849625,9.12299396799444e-10,1.03205122421449e-07,"Itpk1","Yes","Itpk1"
"Rps3a1",9483.08171135371,0.455988834642959,0.0784827374450639,9.09236039855098e-10,1.03205122421449e-07,"Rps3a1","Yes","Rps3a1"
"Tubb2a",1643.23793336688,-1.26455604025775,0.231692531131616,1.02226312492687e-09,1.15012980760214e-07,"Tubb2a","Yes","Tubb2a"
"Slc46a3",496.730775272401,0.77341885597495,0.136547962035959,1.02854246273948e-09,1.15090547637735e-07,"Slc46a3","Yes","Slc46a3"
"Rps4x",9657.33747458903,0.354223667363947,0.0587464105876884,1.07146261075221e-09,1.1924510104204e-07,"Rps4x","Yes","Rps4x"
"Mir155hg",42.6191757866237,-1.86146743806316,0.344287790372202,1.09763587744028e-09,1.21501210110849e-07,"Mir155hg","Yes","Mir155hg"
"Dtd1",550.773466657948,0.389812196853108,0.0670007890919154,1.14168700748742e-09,1.257015711078e-07,"Dtd1","Yes","Dtd1"
"Cd63",6467.24494231816,0.40744089692837,0.0713377761306034,1.16124817876551e-09,1.26502321442345e-07,"Cd63","Yes","Cd63"
"Lgals3bp",10746.7603543904,-0.474476764502338,0.0826718260526557,1.1571873331696e-09,1.26502321442345e-07,"Lgals3bp","Yes","Lgals3bp"
"Phpt1",744.280892146673,0.301908082105184,0.0512748950646394,1.19353245972337e-09,1.29334946385497e-07,"Phpt1","Yes","Phpt1"
"Grik4",49.3181036331733,-0.862784464995048,0.153493720388622,1.30655742549943e-09,1.40841417977004e-07,"Grik4","Yes","Grik4"
"Ints6l",327.883205606624,0.953747497481832,0.170427186837752,1.40380282783355e-09,1.50535918865963e-07,"Ints6l","Yes","Ints6l"
"Bcat2",9555.65292486587,0.474349922447294,0.0809772092819112,1.4782212504497e-09,1.57694804795383e-07,"Bcat2","Yes","Bcat2"
"Fmr1",13594.4507625502,-0.829533176279399,0.147130322898147,1.61006094266567e-09,1.69997665377146e-07,"Fmr1","Yes","Fmr1"
"Gm18853",259.615174907799,1.12760606661195,0.203456786589505,1.60575897295393e-09,1.69997665377146e-07,"Gm18853","Yes","Gm18853"
